"SampleDate","SampleId","Region","SiteCode","TidalHeight","Transect","Blade","BrokenTip","PrevalenceHand","Year","Prevalence","LesionArea","HealthyArea","BladeArea","Severity"
"2021-07-21","AK.A.3.U.18","AK","A","U",3,18,"N",NA,2021,1,0.7545558272,3.4745487296,6.9,0.109355916985507
"2021-07-21","AK.A.3.U.19","AK","A","U",3,19,"N",NA,2021,1,0.110921792,3.638486464,4.32,0.0256763407407407
"2021-07-21","AK.A.3.U.20","AK","A","U",3,20,"N",NA,2021,1,0.203506432,3.803341056,4.22,0.048224272985782
"2021-07-25","AK.B.4.L.16","AK","B","L",4,16,"Y",NA,2021,1,0.1828681472,6.2496789312,17.76,0.0102966299099099
"2021-07-25","AK.B.4.L.17","AK","B","L",4,17,"N",NA,2021,1,0.02337088,25.095471168,28.5,0.000820030877192982
"2021-07-25","AK.B.4.L.18","AK","B","L",4,18,"Y",NA,2021,1,7.5854325888,24.357310912,51,0.148733972329412
"2021-07-25","AK.B.4.L.19","AK","B","L",4,19,"N",NA,2021,0,0,65.6273007104,67.13,0
"2021-07-25","AK.B.4.L.20","AK","B","L",4,20,"N",NA,2021,1,1.244769024,57.3148539776,58.5596230016,0.0212564384843459
"2021-07-25","AK.B.5.L.16","AK","B","L",5,16,"Y",NA,2021,1,0.99236352,3.7635746048,14.96,0.0663344598930481
"2021-07-25","AK.B.5.L.17","AK","B","L",5,17,"N",NA,2021,1,0.050696832,61.1749143616,61.2256111936,0.000828033089611679
"2021-07-25","AK.B.5.L.18","AK","B","L",5,18,"N",NA,2021,1,0.917037376,52.717334464,53.88,0.0170199958426132
"2021-07-25","AK.B.5.L.19","AK","B","L",5,19,"Y",NA,2021,1,11.7225457664,10.9679899392,26.05,0.450001756867562
"2021-07-25","AK.B.5.L.20","AK","B","L",5,20,"N",NA,2021,0,0,27.8160033984,27.8183404864,0
"2021-07-25","AK.B.6.L.16","AK","B","L",6,16,"Y",NA,2021,1,1.863198464,10.312041248,36,0.0517555128888889
"2021-07-25","AK.B.6.L.17","AK","B","L",6,17,"N",NA,2021,1,0.483956992,15.3747671168,22.16,0.0218392144404332
"2021-07-25","AK.B.6.L.18","AK","B","L",6,18,"N",NA,2021,0,0,14.8944416,15.72,0
"2021-07-25","AK.B.6.L.19","AK","B","L",6,19,"Y",NA,2021,1,2.1792626496,27.598851968,30,0.07264208832
"2021-07-25","AK.B.6.L.20","AK","B","L",6,20,"N",NA,2021,1,0.7993200512,9.5365954496,16.44,0.0486204410705596
"2021-07-25","AK.B.1.U.16","AK","B","U",1,16,"N",NA,2021,1,3.867071648,10.6198716928,24.72,0.156434937216828
"2021-07-25","AK.B.1.U.17","AK","B","U",1,17,"N",NA,2021,1,0.811508864,9.615678912,10.427187776,0.077826244375097
"2021-07-25","AK.B.1.U.18","AK","B","U",1,18,"N",NA,2021,1,0.136449984,17.1707113792,19.4,0.00703350432989691
"2021-07-25","AK.B.1.U.19","AK","B","U",1,19,"Y",NA,2021,1,3.2141431936,24.9085400832,39.42,0.081535849660071
"2021-07-25","AK.B.1.U.20","AK","B","U",1,20,"Y",NA,2021,1,1.869850176,5.4848938496,13.2,0.141655316363636
"2021-07-25","AK.B.2.U.16","AK","B","U",2,16,"Y",NA,2021,1,8.208392384,26.1639338688,40.2,0.204188865273632
"2021-07-25","AK.B.2.U.17","AK","B","U",2,17,"N",NA,2021,1,3.043068352,12.0730909888,15.8,0.19259926278481
"2021-07-25","AK.B.2.U.18","AK","B","U",2,18,"Y",NA,2021,0,0,15.129588608,25.7,0
"2021-07-25","AK.B.2.U.19","AK","B","U",2,19,"Y",NA,2021,1,3.344013376,23.5645167296,31.7,0.105489380946372
"2021-07-25","AK.B.2.U.20","AK","B","U",2,20,"N",NA,2021,0,0,5.0780068288,6.36,0
"2021-07-25","AK.B.3.U.16","AK","B","U",3,16,"Y",NA,2021,1,0.106427392,10.2265218048,39.555,0.00269061792440905
"2021-07-25","AK.B.3.U.17","AK","B","U",3,17,"N",NA,2021,0,0,8.4264247168,11.52,0
"2021-07-25","AK.B.3.U.18","AK","B","U",3,18,"Y",NA,2021,0,0,20.3808995008,28.89,0
"2021-07-25","AK.B.3.U.19","AK","B","U",3,19,"Y",NA,2021,1,0.933846432,11.5563428544,30.15,0.0309733476616915
"2021-07-25","AK.B.3.U.20","AK","B","U",3,20,"N",NA,2021,0,0,15.48455632,28.395,0
"2021-07-26","AK.C.4.L.16","AK","C","L",4,16,"Y",NA,2021,1,0.5080829312,17.6064884032,21.76,0.0233493994117647
"2021-07-26","AK.C.4.L.17","AK","C","L",4,17,"N",NA,2021,1,4.2842957888,28.2175690496,33.6,0.127508803238095
"2021-07-26","AK.C.4.L.18","AK","C","L",4,18,"N",NA,2021,1,0.609260864,33.9461672448,46.98,0.0129685156236696
"2021-07-26","AK.C.4.L.19","AK","C","L",4,19,"N",NA,2021,0,0,34.8907822592,42.96,0
"2021-07-26","AK.C.4.L.20","AK","C","L",4,20,"N",NA,2021,1,0.505350336,47.52333616,54.06,0.00934795294117647
"2021-07-26","AK.C.5.L.16","AK","C","L",5,16,"N",NA,2021,1,0.17618048,50.86941696,54.06,0.00325898039215686
"2021-07-26","AK.C.5.L.17","AK","C","L",5,17,"N",NA,2021,1,0.0439372544,31.6618974336,31.705834688,0.00138577819610689
"2021-07-26","AK.C.5.L.18","AK","C","L",5,18,"N",NA,2021,1,0.824992064,51.0427749568,63,0.0130951121269841
"2021-07-26","AK.C.5.L.19","AK","C","L",5,19,"Y",NA,2021,1,0.053213696,6.770723712,23.3,0.00228384961373391
"2021-07-26","AK.C.5.L.20","AK","C","L",5,20,"Y",NA,2021,1,0.1330881728,44.4161596864,44.5492478592,0.00298743927665471
"2021-07-26","AK.C.6.L.16","AK","C","L",6,16,"N",NA,2021,1,0.090427328,32.2966505344,41.1,0.00220017829683698
"2021-07-26","AK.C.6.L.17","AK","C","L",6,17,"N",NA,2021,1,0.032539456,40.0264612288,40.0590006848,0.000812288260908785
"2021-07-26","AK.C.6.L.18","AK","C","L",6,18,"N",NA,2021,1,0.0522069504,22.7045043008,34.9,0.00149590115759312
"2021-07-26","AK.C.6.L.19","AK","C","L",6,19,"N",NA,2021,1,1.558837696,42.3985156608,55.26,0.0282091512124502
"2021-07-26","AK.C.6.L.20","AK","C","L",6,20,"N",NA,2021,0,0,54.9280938688,54.9280938688,0
"2021-07-26","AK.C.1.U.16","AK","C","U",1,16,"N",NA,2021,1,5.455122944,14.135067776,22.88,0.238423205594406
"2021-07-26","AK.C.1.U.17","AK","C","U",1,17,"Y",NA,2021,1,0.653845312,3.948600064,33.2,0.0196941359036145
"2021-07-26","AK.C.1.U.18","AK","C","U",1,18,"N",NA,2021,1,8.8244667584,7.9651374784,22.4,0.393949408857143
"2021-07-26","AK.C.1.U.19","AK","C","U",1,19,"N",NA,2021,1,1.6766269312,17.9417167104,27.36,0.0612802240935673
"2021-07-26","AK.C.1.U.20","AK","C","U",1,20,"N",NA,2021,1,3.32765376,27.7911403776,31.1187941376,0.10693389163108
"2021-07-26","AK.C.2.U.16","AK","C","U",2,16,"N",NA,2021,1,0.0862385472,18.9862512256,21.3,0.00404875808450704
"2021-07-26","AK.C.2.U.17","AK","C","U",2,17,"N",NA,2021,1,0.027505728,6.1410402944,7.11,0.00386859746835443
"2021-07-26","AK.C.2.U.18","AK","C","U",2,18,"N",NA,2021,0,0,10.7350182208,11.52,0
"2021-07-26","AK.C.2.U.19","AK","C","U",2,19,"N",NA,2021,0,0,14.9561227456,14.9561227456,0
"2021-07-26","AK.C.2.U.20","AK","C","U",2,20,"Y",NA,2021,1,3.962982144,10.5464331968,14.5094153408,0.273131759682709
"2021-07-26","AK.C.3.U.16","AK","C","U",3,16,"N",NA,2021,1,1.0992942848,34.9701533632,58.14,0.0189077104368765
"2021-07-26","AK.C.3.U.17","AK","C","U",3,17,"N",NA,2021,0,0,51.0990987776,64.86,0
"2021-07-26","AK.C.3.U.18","AK","C","U",3,18,"N",NA,2021,1,0.1168544,44.1396282432,60.3,0.00193788391376451
"2021-07-26","AK.C.3.U.19","AK","C","U",3,19,"N",NA,2021,1,0.032179904,46.1543778752,70.86,0.00045413355913068
"2021-07-26","AK.C.3.U.20","AK","C","U",3,20,"N",NA,2021,1,0.896093472,29.0830107136,47.96,0.0186841841534612
"2021-07-23","AK.D.4.L.16","AK","D","L",4,16,"N",NA,2021,1,22.017975712,5.999304896,42.42,0.519047046487506
"2021-07-23","AK.D.4.L.17","AK","D","L",4,17,"N",NA,2021,1,0.046382208,17.0945223104,17.1409045184,0.00270593701459633
"2021-07-23","AK.D.4.L.18","AK","D","L",4,18,"N",NA,2021,1,6.724431392,9.1206117632,18.64,0.360752757081545
"2021-07-23","AK.D.4.L.19","AK","D","L",4,19,"N",NA,2021,1,10.272760192,6.5906960256,20,0.5136380096
"2021-07-23","AK.D.4.L.20","AK","D","L",4,20,"N",NA,2021,0,0,28.9813114304,32.3,0
"2021-07-23","AK.D.5.L.16","AK","D","L",5,16,"N",NA,2021,0,0,27.7353199296,29.64,0
"2021-07-23","AK.D.5.L.17","AK","D","L",5,17,"N",NA,2021,0,0,47.5455025408,49.14,0
"2021-07-23","AK.D.5.L.18","AK","D","L",5,18,"N",NA,2021,0,0,29.953737792,31,0
"2021-07-23","AK.D.5.L.19","AK","D","L",5,19,"N",NA,2021,0,0,16.7529299328,20.44,0
"2021-07-23","AK.D.5.L.20","AK","D","L",5,20,"N",NA,2021,0,0,21.4060901184,23.88,0
"2021-07-23","AK.D.6.L.16","AK","D","L",6,16,"N",NA,2021,0,0,48.3136134784,82.24,0
"2021-07-23","AK.D.6.L.17","AK","D","L",6,17,"N",NA,2021,0,0,37.6378674048,58.92,0
"2021-07-23","AK.D.6.L.18","AK","D","L",6,18,"N",NA,2021,0,0,32.2368750144,46.32,0
"2021-07-23","AK.D.6.L.19","AK","D","L",6,19,"N",NA,2021,1,0.047910304,22.2887902784,36.6,0.00130902469945355
"2021-07-23","AK.D.6.L.20","AK","D","L",6,20,"N",NA,2021,0,0,16.075030592,29.12,0
"2021-07-23","AK.D.1.U.16","AK","D","U",1,16,"Y",NA,2021,1,4.7387515392,9.0342114176,14.08,0.336559058181818
"2021-07-23","AK.D.1.U.17","AK","D","U",1,17,"N",NA,2021,0,0,7.06564624,8.64,0
"2021-07-23","AK.D.1.U.18","AK","D","U",1,18,"N",NA,2021,0,0,15.7856271872,15.92,0
"2021-07-23","AK.D.1.U.19","AK","D","U",1,19,"N",NA,2021,0,0,9.0474429312,9.0474429312,0
"2021-07-23","AK.D.1.U.20","AK","D","U",1,20,"Y",NA,2021,1,2.8574316544,1.7559980352,15.36,0.186030706666667
"2021-07-23","AK.D.2.U.16","AK","D","U",2,16,"N",NA,2021,1,4.9457995584,22.5725307392,27.5183302976,0.17972745820379
"2021-07-23","AK.D.2.U.17","AK","D","U",2,17,"Y",NA,2021,1,6.990859424,23.4409566848,30.4318161088,0.22972205796086
"2021-07-23","AK.D.2.U.18","AK","D","U",2,18,"N",NA,2021,1,7.8982248512,18.207443616,27.1,0.291447411483395
"2021-07-23","AK.D.2.U.19","AK","D","U",2,19,"Y",NA,2021,1,4.9685412224,16.921685664,33.72,0.147347011340451
"2021-07-23","AK.D.2.U.20","AK","D","U",2,20,"N",NA,2021,0,0,27.9055318464,30.2,0
"2021-07-23","AK.D.3.U.16","AK","D","U",3,16,"N",NA,2021,1,6.894319712,10.4766801088,22.08,0.31224274057971
"2021-07-23","AK.D.3.U.17","AK","D","U",3,17,"Y",NA,2021,1,2.8043617792,8.8086824256,30.75,0.0911987570471545
"2021-07-23","AK.D.3.U.18","AK","D","U",3,18,"N",NA,2021,1,2.3152092608,29.3323060928,35.05,0.0660544724907275
"2021-07-23","AK.D.3.U.19","AK","D","U",3,19,"N",NA,2021,1,1.1118786048,19.3154570368,20.4273356416,0.0544309167043632
"2021-07-23","AK.D.3.U.20","AK","D","U",3,20,"N",NA,2021,1,10.6238267648,11.0605026688,24.44,0.434690129492635
"2021-07-22","AK.E.4.L.16","AK","E","L",4,16,"N",NA,2021,0,0,22.9695121024,22.9695121024,0
"2021-07-22","AK.E.4.L.17","AK","E","L",4,17,"N",NA,2021,0,0,13.7576999744,14.72,0
"2021-07-22","AK.E.4.L.18","AK","E","L",4,18,"N",NA,2021,1,0.097438592,14.0532876736,16.96,0.0057452
"2021-07-22","AK.E.4.L.19","AK","E","L",4,19,"N",NA,2021,0,0,21.9029909824,23.3,0
"2021-07-22","AK.E.4.L.20","AK","E","L",4,20,"N",NA,2021,0,0,5.448651008,6.03,0
"2021-07-22","AK.E.5.L.16","AK","E","L",5,16,"N",NA,2021,0,0,26.718399008,31.92,0
"2021-07-22","AK.E.5.L.17","AK","E","L",5,17,"N",NA,2021,1,1.0798784768,13.6287646272,19.2,0.0562436706666667
"2021-07-22","AK.E.5.L.18","AK","E","L",5,18,"N",NA,2021,1,6.566138624,25.2443796288,33.2,0.197775259759036
"2021-07-22","AK.E.5.L.19","AK","E","L",5,19,"Y",NA,2021,0,0,19.070907744,21.1,0
"2021-07-22","AK.E.5.L.20","AK","E","L",5,20,"Y",NA,2021,0,0,7.4358409792,7.4358409792,0
"2021-07-22","AK.E.6.L.16","AK","E","L",6,16,"Y",NA,2021,0,0,7.0617091456,8.84,0
"2021-07-22","AK.E.6.L.17","AK","E","L",6,17,"N",NA,2021,0,0,4.309949824,7.71,0
"2021-07-22","AK.E.6.L.18","AK","E","L",6,18,"N",NA,2021,0,0,16.5412616704,18.24,0
"2021-07-22","AK.E.6.L.19","AK","E","L",6,19,"N",NA,2021,1,0.069393536,12.67465744,14.64,0.0047399956284153
"2021-07-22","AK.E.6.L.20","AK","E","L",6,20,"N",NA,2021,0,0,11.80633936,13.6,0
"2021-07-22","AK.E.1.U.16","AK","E","U",1,16,"N",NA,2021,1,0.1290432128,10.3424413696,10.4714845824,0.0123232968338501
"2021-07-22","AK.E.1.U.17","AK","E","U",1,17,"N",NA,2021,0,0,10.5483568,10.5483568,0
"2021-07-22","AK.E.1.U.18","AK","E","U",1,18,"N",NA,2021,1,1.067509888,14.9658845824,16.0333944704,0.0665804044159694
"2021-07-22","AK.E.1.U.19","AK","E","U",1,19,"Y",NA,2021,0,0,7.186186048,7.2,0
"2021-07-22","AK.E.1.U.20","AK","E","U",1,20,"N",NA,2021,1,2.263200064,6.5574374656,8.8206375296,0.256580100520538
"2021-07-22","AK.E.2.U.16","AK","E","U",2,16,"N",NA,2021,1,0.4108420928,6.7414921344,7.1523342272,0.0574416798417482
"2021-07-22","AK.E.2.U.17","AK","E","U",2,17,"N",NA,2021,0,0,11.6746714176,12.691,0
"2021-07-22","AK.E.2.U.18","AK","E","U",2,18,"N",NA,2021,1,2.34787456,19.2617579456,22.7,0.103430597356828
"2021-07-22","AK.E.2.U.19","AK","E","U",2,19,"Y",NA,2021,1,0.5626809024,18.9667814848,24.5,0.022966567444898
"2021-07-22","AK.E.2.U.20","AK","E","U",2,20,"N",NA,2021,1,0.02337088,7.15014096,14.48,0.00161401104972376
"2021-07-22","AK.E.3.U.16","AK","E","U",3,16,"N",NA,2021,0,0,8.7518372544,8.7518372544,0
"2021-07-22","AK.E.3.U.17","AK","E","U",3,17,"N",NA,2021,0,0,7.2933145664,7.2933145664,0
"2021-07-22","AK.E.3.U.18","AK","E","U",3,18,"N",NA,2021,0,0,7.3077505792,7.86,0
"2021-07-22","AK.E.3.U.19","AK","E","U",3,19,"N",NA,2021,1,0.0553350528,12.684904672,13.88,0.00398667527377522
"2021-07-22","AK.E.3.U.20","AK","E","U",3,20,"N",NA,2021,1,1.630748096,14.8725448832,16.5032929792,0.0988134972853794
"2021-07-24","AK.F.4.L.16","AK","F","L",4,16,"N",NA,2021,0,0,26.4415799232,33.72,0
"2021-07-24","AK.F.4.L.17","AK","F","L",4,17,"N",NA,2021,1,0.490069376,16.3413327808,20,0.0245034688
"2021-07-24","AK.F.4.L.18","AK","F","L",4,18,"N",NA,2021,0,0,23.119822816,25.9,0
"2021-07-24","AK.F.4.L.19","AK","F","L",4,19,"N",NA,2021,0,0,19.9624349056,19.9624349056,0
"2021-07-24","AK.F.4.L.20","AK","F","L",4,20,"N",NA,2021,0,0,8.4965014016,12.48,0
"2021-07-24","AK.F.5.L.16","AK","F","L",5,16,"N",NA,2021,0,0,5.2707446784,8.48,0
"2021-07-24","AK.F.5.L.17","AK","F","L",5,17,"N",NA,2021,1,0.3685408,4.048195968,6.72,0.054842380952381
"2021-07-24","AK.F.5.L.18","AK","F","L",5,18,"N",NA,2021,0,0,21.852851456,21.85986272,0
"2021-07-24","AK.F.5.L.19","AK","F","L",5,19,"Y",NA,2021,0,0,11.3611960064,12.5,0
"2021-07-24","AK.F.5.L.20","AK","F","L",5,20,"N",NA,2021,0,0,36.85542832,40.38,0
"2021-07-24","AK.F.6.L.16","AK","F","L",6,16,"N",NA,2021,0,0,26.6791359296,35.8,0
"2021-07-24","AK.F.6.L.17","AK","F","L",6,17,"Y",NA,2021,0,0,4.6913086528,9.93,0
"2021-07-24","AK.F.6.L.18","AK","F","L",6,18,"N",NA,2021,0,0,6.815667712,12.645,0
"2021-07-24","AK.F.6.L.19","AK","F","L",6,19,"N",NA,2021,1,0.101932992,16.6476351296,22,0.00463331781818182
"2021-07-24","AK.F.6.L.20","AK","F","L",6,20,"N",NA,2021,1,1.6227300864,23.6424136704,41.04,0.0395402067836257
"2021-07-24","AK.F.1.U.16","AK","F","U",1,16,"N",NA,2021,1,2.938618496,7.666367744,11.58,0.253766709499136
"2021-07-24","AK.F.1.U.17","AK","F","U",1,17,"N",NA,2021,1,0.8998867456,15.9550121344,16.85489888,0.05339021918831
"2021-07-24","AK.F.1.U.18","AK","F","U",1,18,"N",NA,2021,1,0.5291886336,9.4410984384,9.970287072,0.0530765693884727
"2021-07-24","AK.F.1.U.19","AK","F","U",1,19,"N",NA,2021,1,2.5669855488,15.3886817792,19.28,0.133142403983402
"2021-07-24","AK.F.1.U.20","AK","F","U",1,20,"N",NA,2021,0,0,10.9061649728,12.4,0
"2021-07-24","AK.F.2.U.16","AK","F","U",2,16,"N",NA,2021,1,0.63011488,12.668455168,14.56,0.0432771208791209
"2021-07-24","AK.F.2.U.17","AK","F","U",2,17,"N",NA,2021,1,3.5118882048,3.1131090816,7.62,0.460877717165354
"2021-07-24","AK.F.2.U.18","AK","F","U",2,18,"Y",NA,2021,1,1.608455872,11.8234899904,13.4319458624,0.119748537440323
"2021-07-24","AK.F.2.U.19","AK","F","U",2,19,"N",NA,2021,1,2.79686512,12.08274496,15.96,0.175242175438596
"2021-07-24","AK.F.2.U.20","AK","F","U",2,20,"N",NA,2021,1,0.241439168,10.8332658048,11.88,0.0203231622895623
"2021-07-24","AK.F.3.U.16","AK","F","U",3,16,"Y",NA,2021,1,0.7371175552,4.4298783936,11.8,0.0624675894237288
"2021-07-24","AK.F.3.U.17","AK","F","U",3,17,"N",NA,2021,0,0,13.1634863616,19.44,0
"2021-07-24","AK.F.3.U.18","AK","F","U",3,18,"N",NA,2021,0,0,10.7758813056,16.92,0
"2021-07-24","AK.F.3.U.19","AK","F","U",3,19,"N",NA,2021,1,0.4814760832,5.34204384,11.92,0.0403922888590604
"2021-07-24","AK.F.3.U.20","AK","F","U",3,20,"N",NA,2021,1,0.028045056,10.9237470656,18.27,0.00153503316912972
"2021-07-22","BC.A.1.U.16","BC","A","U",1,16,"N","0",2021,0,0,NA,19.92,0
"2021-07-22","BC.A.1.U.17","BC","A","U",1,17,"N","0",2021,0,0,NA,9.93,0
"2021-07-22","BC.A.1.U.18","BC","A","U",1,18,"N","0",2021,0,0,NA,12.04,0
"2021-07-22","BC.A.1.U.19","BC","A","U",1,19,"N","0",2021,0,0,NA,8.46,0
"2021-07-22","BC.A.1.U.20","BC","A","U",1,20,"N","0",2021,0,0,NA,10.32,0
"2021-07-22","BC.A.2.U.16","BC","A","U",2,16,"N","1",2021,1,0.7720839872,6.0341275072,19.16,0.040296659039666
"2021-07-22","BC.A.2.U.17","BC","A","U",2,17,"N","0",2021,0,0,NA,13.76,0
"2021-07-22","BC.A.2.U.18","BC","A","U",2,18,"N","0",2021,0,0,NA,21.48,0
"2021-07-22","BC.A.2.U.19","BC","A","U",2,19,"N","0",2021,0,0,NA,10.74,0
"2021-07-22","BC.A.2.U.20","BC","A","U",2,20,"N","0",2021,0,0,NA,22,0
"2021-07-22","BC.A.3.U.16","BC","A","U",3,16,"Y","1",2021,1,1.68180448,7.9942072576,13.74,0.122402072780204
"2021-07-22","BC.A.3.U.17","BC","A","U",3,17,"N","1",2021,1,0.3658082048,6.1635482496,7.17,0.0510192754253835
"2021-07-22","BC.A.3.U.18","BC","A","U",3,18,"N","1",2021,1,0.122787008,6.5477834944,13.48,0.00910882848664688
"2021-07-22","BC.A.3.U.19","BC","A","U",3,19,"N","1",2021,1,1.5623073728,13.4605662016,17.52,0.0891727952511416
"2021-07-22","BC.A.3.U.20","BC","A","U",3,20,"N","1",2021,1,4.4922067328,4.553815968,15.24,0.294764221312336
"2021-07-22","BC.A.4.L.16","BC","A","L",4,16,"N","1",2021,1,3.3857573632,31.7460326016,35.1317899648,0.0963730389653454
"2021-07-22","BC.A.4.L.17","BC","A","L",4,17,"N","0",2021,0,0,NA,13.64,0
"2021-07-22","BC.A.4.L.18","BC","A","L",4,18,"N","0",2021,0,0,NA,15.52,0
"2021-07-22","BC.A.4.L.19","BC","A","L",4,19,"N","0",2021,0,0,NA,17.92,0
"2021-07-22","BC.A.4.L.20","BC","A","L",4,20,"N","0",2021,0,0,NA,31.75,0
"2021-07-22","BC.A.5.L.16","BC","A","L",5,16,"N","1",2021,1,3.059158304,5.6074471488,20.24,0.151144184980237
"2021-07-22","BC.A.5.L.17","BC","A","L",5,17,"N","0",2021,0,0,NA,12,0
"2021-07-22","BC.A.5.L.18","BC","A","L",5,18,"N","1",2021,1,1.9259582656,6.4069649536,20.32,0.0947814107086614
"2021-07-22","BC.A.5.L.19","BC","A","L",5,19,"Y","1",2021,1,2.4358928896,3.2754647872,10.65,0.228722337051643
"2021-07-22","BC.A.5.L.20","BC","A","L",5,20,"Y","1",2021,0,0,NA,5.1,0
"2021-07-22","BC.A.6.L.16","BC","A","L",6,16,"N","1",2021,1,5.0916518272,3.1804891264,20.88,0.243853056858238
"2021-07-22","BC.A.6.L.17","BC","A","L",6,17,"N","1",2021,1,0.7392209344,7.950863264,15.92,0.0464334757788945
"2021-07-22","BC.A.6.L.18","BC","A","L",6,18,"N","1",2021,1,0.9835724736,8.938372832,20.04,0.049080462754491
"2021-07-22","BC.A.6.L.19","BC","A","L",6,19,"N","1",2021,1,0.6401104256,6.1037727296,11.61,0.055134403583118
"2021-07-22","BC.A.6.L.20","BC","A","L",6,20,"N","1",2021,1,0.7956166656,2.8210989248,14.56,0.0546440017582418
"2021-07-23","BC.C.1.U.16","BC","C","U",1,16,"Y","0",2021,0,0,NA,15.19,0
"2021-07-23","BC.C.1.U.17","BC","C","U",1,17,"N","0",2021,0,0,NA,13.12,0
"2021-07-23","BC.C.1.U.18","BC","C","U",1,18,"N","0",2021,0,0,NA,6,0
"2021-07-23","BC.C.1.U.19","BC","C","U",1,19,"N","1",2021,1,1.1889665536,8.0716367808,11.36,0.104662548732394
"2021-07-23","BC.C.1.U.20","BC","C","U",1,20,"N","1",2021,1,0.9097025152,6.4700303744,7.3797328896,0.123270385095104
"2021-07-23","BC.C.2.U.16","BC","C","U",2,16,"N","0",2021,0,0,NA,14.76,0
"2021-07-23","BC.C.2.U.17","BC","C","U",2,17,"N","0",2021,0,0,NA,10.6,0
"2021-07-23","BC.C.2.U.18","BC","C","U",2,18,"Y","1",2021,1,1.0837975936,2.177177248,3.51,0.308774243190883
"2021-07-23","BC.C.2.U.19","BC","C","U",2,19,"N","0",2021,0,0,NA,10.76,0
"2021-07-23","BC.C.2.U.20","BC","C","U",2,20,"N","0",2021,0,0,NA,9.16,0
"2021-07-23","BC.C.3.U.16","BC","C","U",3,16,"N","0",2021,0,0,NA,3.75,0
"2021-07-23","BC.C.3.U.17","BC","C","U",3,17,"N","0",2021,0,0,NA,2.92,0
"2021-07-23","BC.C.3.U.18","BC","C","U",3,18,"N","0",2021,0,0,NA,6.51,0
"2021-07-23","BC.C.3.U.19","BC","C","U",3,19,"N","1",2021,1,0.4914536512,6.6141208384,8.85,0.0555314860112994
"2021-07-23","BC.C.3.U.20","BC","C","U",3,20,"N","1",2021,1,0.134562336,13.341446624,14.08,0.00955698409090909
"2021-07-23","BC.C.4.L.16","BC","C","L",4,16,"Y","0",2021,1,1.952726912,8.177830464,20.2,0.0966696491089109
"2021-07-23","BC.C.4.L.17","BC","C","L",4,17,"N","1",2021,0,0,2.5892777728,2.84,0
"2021-07-23","BC.C.4.L.18","BC","C","L",4,18,"Y","0",2021,0,0,NA,0.84,0
"2021-07-23","BC.C.4.L.19","BC","C","L",4,19,"N","0",2021,0,0,NA,12.48,0
"2021-07-23","BC.C.4.L.20","BC","C","L",4,20,"Y","1",2021,1,1.6675662208,6.1432515392,7.81081776,0.21349444732148
"2021-07-23","BC.C.5.L.16","BC","C","L",5,16,"N","0",2021,0,0,NA,26.55,0
"2021-07-23","BC.C.5.L.17","BC","C","L",5,17,"N","0",2021,0,0,NA,19.6,0
"2021-07-23","BC.C.5.L.18","BC","C","L",5,18,"N","0",2021,0,0,NA,12.92,0
"2021-07-23","BC.C.5.L.19","BC","C","L",5,19,"N","1",2021,1,0.0862565248,13.5357665024,13.6220230272,0.00633213764414917
"2021-07-23","BC.C.5.L.20","BC","C","L",5,20,"N","0",2021,0,0,NA,24.54,0
"2021-07-23","BC.C.6.L.16","BC","C","L",6,16,"Y","1",2021,1,5.8720055104,7.3985374592,23.5,0.249872574910638
"2021-07-23","BC.C.6.L.17","BC","C","L",6,17,"Y","1",2021,1,3.7094440512,10.4392867008,20.4,0.181835492705882
"2021-07-23","BC.C.6.L.18","BC","C","L",6,18,"Y","1",2021,1,0.414024128,13.0311172928,27.45,0.0150828461930783
"2021-07-23","BC.C.6.L.19","BC","C","L",6,19,"Y","1",2021,1,8.6505874112,6.7824451072,37.92,0.228127305147679
"2021-07-23","BC.C.6.L.20","BC","C","L",6,20,"N","0",2021,0,0,NA,38.88,0
"2021-07-24","BC.E.1.U.16","BC","E","U",1,16,"N","0",2021,0,0,NA,4.36,0
"2021-07-24","BC.E.1.U.17","BC","E","U",1,17,"N","0",2021,0,0,NA,2.82,0
"2021-07-24","BC.E.1.U.18","BC","E","U",1,18,"N","0",2021,0,0,NA,0.83,0
"2021-07-24","BC.E.1.U.19","BC","E","U",1,19,"N","0",2021,0,0,NA,2.6,0
"2021-07-24","BC.E.1.U.20","BC","E","U",1,20,"N","0",2021,0,0,NA,2.52,0
"2021-07-24","BC.E.2.U.16","BC","E","U",2,16,"N","0",2021,0,0,NA,3.96,0
"2021-07-24","BC.E.2.U.17","BC","E","U",2,17,"N","0",2021,0,0,NA,8.4,0
"2021-07-24","BC.E.2.U.18","BC","E","U",2,18,"N","0",2021,0,0,NA,6.9,0
"2021-07-24","BC.E.2.U.19","BC","E","U",2,19,"N","0",2021,0,0,NA,4.86,0
"2021-07-24","BC.E.2.U.20","BC","E","U",2,20,"N","0",2021,0,0,NA,7.62,0
"2021-07-24","BC.E.3.U.16","BC","E","U",3,16,"N","0",2021,0,0,NA,3.14,0
"2021-07-24","BC.E.3.U.17","BC","E","U",3,17,"N","0",2021,0,0,NA,3.76,0
"2021-07-24","BC.E.3.U.18","BC","E","U",3,18,"Y","0",2021,0,0,NA,4.68,0
"2021-07-24","BC.E.3.U.19","BC","E","U",3,19,"N","0",2021,0,0,NA,7.89,0
