"SampleDate","SampleId","Region","SiteCode","TidalHeight","Transect","Blade","BrokenTip","Location","Year","Prevalence","LesionArea","HealthyArea","BladeArea","Severity"
"2019-07-17","AK.D.5.L.18","AK","D","L",5,18,"N","Alaska",2019,0,0,12.37919558,14,0
"2019-07-17","AK.D.5.L.19","AK","D","L",5,19,"N","Alaska",2019,1,0.099595904,34.77829642,34.95,0.00284966821173104
"2019-07-17","AK.D.5.L.20","AK","D","L",5,20,"N","Alaska",2019,0,0,33.71945173,39.36,0
"2019-07-17","AK.D.6.L.16","AK","D","L",6,16,"N","Alaska",2019,0,0,24.46472707,37.14,0
"2019-07-17","AK.D.6.L.17","AK","D","L",6,17,"N","Alaska",2019,0,0,6.725977466,10.56,0
"2019-07-17","AK.D.6.L.18","AK","D","L",6,18,"N","Alaska",2019,1,0.11595552,12.76510275,19.55,0.00593122864450128
"2019-07-17","AK.D.6.L.19","AK","D","L",6,19,"N","Alaska",2019,0,0,31.0711535,42.02,0
"2019-07-17","AK.D.6.L.20","AK","D","L",6,20,"N","Alaska",2019,1,0.060404736,37.01357727,45.695,0.00132191128132181
"2019-07-18","AK.E.1.U.16","AK","E","U",1,16,"N","Alaska",2019,0,0,8.592304032,8.592304032,0
"2019-07-18","AK.E.1.U.17","AK","E","U",1,17,"N","Alaska",2019,0,0,6.00721504,6.00721504,0
"2019-07-18","AK.E.1.U.18","AK","E","U",1,18,"N","Alaska",2019,0,0,3.10293376,3.10293376,0
"2019-07-18","AK.E.1.U.19","AK","E","U",1,19,"N","Alaska",2019,0,0,12.11062822,12.48,0
"2019-07-18","AK.E.1.U.20","AK","E","U",1,20,"Y","Alaska",2019,1,0.062562048,2.601448608,2.905,0.0215359889845095
"2019-07-18","AK.E.2.U.16","AK","E","U",2,16,"Y","Alaska",2019,1,0.1155779904,2.57401479,3.04,0.0380190757894737
"2019-07-18","AK.E.2.U.17","AK","E","U",2,17,"N","Alaska",2019,1,1.423933786,4.001220499,5.425154285,0.262468809400874
"2019-07-18","AK.E.2.U.18","AK","E","U",2,18,"N","Alaska",2019,1,0.714250048,5.467689286,6.181939334,0.115538184606844
"2019-07-18","AK.E.2.U.19","AK","E","U",2,19,"N","Alaska",2019,1,1.611655885,5.78961417,7.401270055,0.217753962904141
"2019-07-18","AK.E.2.U.20","AK","E","U",2,20,"N","Alaska",2019,1,1.730523776,3.780221862,5.510745638,0.314027155248641
"2019-07-18","AK.E.3.U.16","AK","E","U",3,16,"N","Alaska",2019,0,0,3.03454697,3.14,0
"2019-07-18","AK.E.3.U.17","AK","E","U",3,17,"N","Alaska",2019,1,2.542392192,4.501231488,8.16,0.311567670588235
"2019-07-18","AK.E.3.U.18","AK","E","U",3,18,"N","Alaska",2019,0,0,6.387009818,7.89,0
"2019-07-18","AK.E.3.U.19","AK","E","U",3,19,"N","Alaska",2019,1,0.8296123072,10.28561418,13.44,0.0617271061904762
"2019-07-18","AK.E.3.U.20","AK","E","U",3,20,"N","Alaska",2019,1,0.3709318208,7.145466784,8.16,0.0454573309803922
"2019-07-18","AK.E.4.L.16","AK","E","L",4,16,"N","Alaska",2019,1,8.686830253,10.94014264,20.88,0.416035931657088
"2019-07-18","AK.E.4.L.17","AK","E","L",4,17,"N","Alaska",2019,0,0,7.889433805,9.24,0
"2019-07-18","AK.E.4.L.18","AK","E","L",4,18,"N","Alaska",2019,1,1.73124288,27.4639121,29.19515498,0.0592989789294141
"2019-07-18","AK.E.4.L.19","AK","E","L",4,19,"N","Alaska",2019,0,0,4.097364704,4.1,0
"2019-07-18","AK.E.4.L.20","AK","E","L",4,20,"N","Alaska",2019,1,1.334782867,25.32446984,27.9,0.0478416798207885
"2019-07-18","AK.E.5.L.16","AK","E","L",5,16,"N","Alaska",2019,0,0,7.544929056,7.544929056,0
"2019-07-18","AK.E.5.L.17","AK","E","L",5,17,"N","Alaska",2019,1,1.522522944,9.087245338,13.44,0.113282957142857
"2019-07-18","AK.E.5.L.18","AK","E","L",5,18,"N","Alaska",2019,0,0,17.20395196,18.99,0
"2019-07-18","AK.E.5.L.19","AK","E","L",5,19,"N","Alaska",2019,1,0.97798144,13.39088502,14.36886646,0.0680625324706372
"2019-07-18","AK.E.5.L.20","AK","E","L",5,20,"N","Alaska",2019,1,1.881949101,9.111928582,10.993877683,0.171181557159771
"2019-07-18","AK.E.6.L.16","AK","E","L",6,16,"N","Alaska",2019,1,1.04090304,10.09888084,13.48,0.0772183264094956
"2019-07-18","AK.E.6.L.17","AK","E","L",6,17,"N","Alaska",2019,1,4.535568704,9.35104864,15.88,0.28561515768262
"2019-07-18","AK.E.6.L.18","AK","E","L",6,18,"N","Alaska",2019,0,0,9.227542528,16.245,0
"2019-07-18","AK.E.6.L.19","AK","E","L",6,19,"N","Alaska",2019,1,2.563965312,10.41298547,12.976950782,0.19757841075859
"2019-07-18","AK.E.6.L.20","AK","E","L",6,20,"N","Alaska",2019,1,2.248116858,10.14463384,14.92,0.150678073592493
"2019-07-19","AK.F.1.U.16","AK","F","U",1,16,"N","Alaska",2019,0,0,4.780783168,4.780783168,0
"2019-07-19","AK.F.1.U.17","AK","F","U",1,17,"Y","Alaska",2019,1,4.555290131,5.878117894,11.2,0.406722333125
"2019-07-19","AK.F.1.U.18","AK","F","U",1,18,"N","Alaska",2019,0,0,7.351849632,7.351849632,0
"2019-07-19","AK.F.1.U.19","AK","F","U",1,19,"N","Alaska",2019,1,1.431736064,9.01756416,11.83,0.121025871851226
"2019-07-19","AK.F.1.U.20","AK","F","U",1,20,"Y","Alaska",2019,0,0,8.886022061,15.36,0
"2019-07-19","AK.F.2.U.16","AK","F","U",2,16,"N","Alaska",2019,1,0.037393408,2.630662208,3.3,0.0113313357575758
"2019-07-19","AK.F.2.U.17","AK","F","U",2,17,"N","Alaska",2019,1,0.5122177792,5.399338451,7.65,0.0669565724444444
"2019-07-19","AK.F.2.U.18","AK","F","U",2,18,"N","Alaska",2019,1,0.2953539904,6.053777024,7.8,0.0378658962051282
"2019-07-19","AK.F.2.U.19","AK","F","U",2,19,"N","Alaska",2019,0,0,6.521014848,7.32,0
"2019-07-19","AK.F.2.U.20","AK","F","U",2,20,"N","Alaska",2019,1,1.009801792,14.03732356,18.855,0.0535561809599576
"2019-07-19","AK.F.3.U.16","AK","F","U",3,16,"Y","Alaska",2019,1,0.223731232,0.774115456,4.6,0.0486372243478261
"2019-07-19","AK.F.3.U.17","AK","F","U",3,17,"N","Alaska",2019,1,0.064539584,4.185724608,4.65,0.0138794804301075
"2019-07-19","AK.F.3.U.18","AK","F","U",3,18,"N","Alaska",2019,1,1.600545728,7.851501069,9.84,0.162657086178862
"2019-07-19","AK.F.3.U.19","AK","F","U",3,19,"N","Alaska",2019,1,3.732689088,3.337056045,7.14,0.522785586554622
"2019-07-19","AK.F.3.U.20","AK","F","U",3,20,"N","Alaska",2019,1,0.1871288384,2.257231501,3.62,0.051693049281768
"2019-07-19","AK.F.4.L.16","AK","F","L",4,16,"N","Alaska",2019,0,0,23.13956222,26.505,0
"2019-07-19","AK.F.4.L.17","AK","F","L",4,17,"N","Alaska",2019,0,0,7.399795891,8.07,0
"2019-07-19","AK.F.4.L.18","AK","F","L",4,18,"N","Alaska",2019,1,1.11198647,11.89516668,15.68,0.0709175044642857
"2019-07-19","AK.F.4.L.19","AK","F","L",4,19,"N","Alaska",2019,0,0,4.903210624,4.903210624,0
"2019-07-19","AK.F.4.L.20","AK","F","L",4,20,"N","Alaska",2019,1,0.600272064,15.80376659,17.36,0.0345778838709677
"2019-07-19","AK.F.5.L.16","AK","F","L",5,16,"N","Alaska",2019,1,0.280091008,2.793017914,6.18,0.045322169579288
"2019-07-19","AK.F.5.L.17","AK","F","L",5,17,"N","Alaska",2019,1,1.781184653,3.415546246,7.32,0.243331236748634
"2019-07-19","AK.F.5.L.18","AK","F","L",5,18,"N","Alaska",2019,0,0,4.196331392,4.196331392,0
"2019-07-19","AK.F.5.L.19","AK","F","L",5,19,"N","Alaska",2019,1,0.067416,4.146551418,4.213967418,0.0159982252620255
"2019-07-19","AK.F.5.L.20","AK","F","L",5,20,"N","Alaska",2019,0,0,6.174083123,6.405,0
"2019-07-19","AK.F.6.L.16","AK","F","L",6,16,"N","Alaska",2019,1,1.693849472,4.10428608,5.88,0.288069638095238
"2019-07-19","AK.F.6.L.17","AK","F","L",6,17,"N","Alaska",2019,1,0.8896035584,9.656092557,10.5456961154,0.0843570257160077
"2019-07-19","AK.F.6.L.18","AK","F","L",6,18,"N","Alaska",2019,0,0,11.10134778,12.215,0
"2019-07-19","AK.F.6.L.19","AK","F","L",6,19,"N","Alaska",2019,0,0,7.899788902,8.925,0
"2019-07-19","AK.F.6.L.20","AK","F","L",6,20,"N","Alaska",2019,1,0.9491094144,5.549001971,7.49,0.126716877757009
"2019-07-29","BC.A.1.U.16","BC","A","U",1,16,"n","British Columbia",2019,1,6.573401574,4.202533664,10.775935238,0.610007524063407
"2019-07-29","BC.A.1.U.17","BC","A","U",1,17,"y","British Columbia",2019,0,0,16.38253744,20,0
"2019-07-29","BC.A.1.U.18","BC","A","U",1,18,"n","British Columbia",2019,0,0,22.96345365,26.56,0
"2019-07-29","BC.A.1.U.19","BC","A","U",1,19,"n","British Columbia",2019,1,0.618788992,8.114890886,9.63,0.0642563854620976
"2019-07-29","BC.A.1.U.20","BC","A","U",1,20,"n","British Columbia",2019,0,0,7.695059994,7.695059994,0
"2019-07-29","BC.A.2.U.16","BC","A","U",2,16,"n","British Columbia",2019,0,0,8.767963162,9.93,0
"2019-07-29","BC.A.2.U.17","BC","A","U",2,17,"n","British Columbia",2019,0,0,15.81036436,20.04,0
"2019-07-29","BC.A.2.U.18","BC","A","U",2,18,"n","British Columbia",2019,0,0,7.988813978,9.63,0
"2019-07-29","BC.A.2.U.19","BC","A","U",2,19,"y","British Columbia",2019,1,0.115775744,4.844190163,7.92,0.0146181494949495
"2019-07-29","BC.A.2.U.20","BC","A","U",2,20,"n","British Columbia",2019,0,0,17.93429196,17.93429196,0
"2019-07-29","BC.A.3.U.16","BC","A","U",3,16,"n","British Columbia",2019,1,4.310309376,0.943464448,7.26,0.593706525619835
"2019-07-29","BC.A.3.U.17","BC","A","U",3,17,"y","British Columbia",2019,1,0.438293888,6.817825024,9,0.0486993208888889
"2019-07-29","BC.A.3.U.18","BC","A","U",3,18,"n","British Columbia",2019,1,0.227236864,16.04434283,16.271579694,0.0139652614112071
"2019-07-29","BC.A.3.U.19","BC","A","U",3,19,"n","British Columbia",2019,1,0.3080102208,22.70101665,29.48,0.0104481078968792
"2019-07-29","BC.A.3.U.20","BC","A","U",3,20,"y","British Columbia",2019,1,3.91372352,5.028802138,8.942525658,0.437653037819218
"2019-07-30","BC.A.4.L.16","BC","A","L",4,16,"n","British Columbia",2019,1,3.591385152,16.59772931,22.8,0.157516892631579
"2019-07-30","BC.A.4.L.17","BC","A","L",4,17,"n","British Columbia",2019,0,0,30.60449096,33.75,0
"2019-07-30","BC.A.4.L.18","BC","A","L",4,18,"n","British Columbia",2019,1,7.354995712,10.93926173,18.294257442,0.402038494063956
"2019-07-30","BC.A.4.L.19","BC","A","L",4,19,"n","British Columbia",2019,1,0.120809472,19.25886355,22.52,0.00536454138543517
"2019-07-30","BC.A.4.L.20","BC","A","L",4,20,"n","British Columbia",2019,1,6.149292013,20.23285396,26.382145973,0.233085360807771
"2019-07-30","BC.A.5.L.16","BC","A","L",5,16,"n","British Columbia",2019,0,0,13.25689797,15.4,0
"2019-07-30","BC.A.5.L.17","BC","A","L",5,17,"y","British Columbia",2019,1,0.190382784,10.85807489,13.32,0.0142930018018018
"2019-07-30","BC.A.5.L.18","BC","A","L",5,18,"n","British Columbia",2019,0,0,18.75951773,18.75951773,0
"2019-07-30","BC.A.5.L.19","BC","A","L",5,19,"n","British Columbia",2019,0,0,30.60506624,34.05,0
"2019-07-30","BC.A.5.L.20","BC","A","L",5,20,"n","British Columbia",2019,1,1.70922032,17.29612312,19.00534344,0.0899336718326622
"2019-07-30","BC.A.6.L.16","BC","A","L",6,16,"n","British Columbia",2019,0,0,35.08646844,38.4,0
"2019-07-30","BC.A.6.L.17","BC","A","L",6,17,"n","British Columbia",2019,0,0,15.96542116,19.72,0
"2019-07-30","BC.A.6.L.18","BC","A","L",6,18,"n","British Columbia",2019,0,0,32.06606984,33.24,0
"2019-07-30","BC.A.6.L.19","BC","A","L",6,19,"n","British Columbia",2019,0,0,27.12879166,29.84,0
"2019-07-30","BC.A.6.L.20","BC","A","L",6,20,"n","British Columbia",2019,0,0,26.62863685,31.2,0
"2019-07-31","BC.B.1.U.16","BC","B","U",1,16,"y",NA,2019,0,0,NA,12.42,0
"2019-07-31","BC.B.1.U.17","BC","B","U",1,17,"n","British Columbia",2019,1,8.335116486,8.204509222,68.46,0.121751628483786
"2019-07-31","BC.B.1.U.18","BC","B","U",1,18,"n",NA,2019,0,0,NA,83.72,0
"2019-07-31","BC.B.1.U.19","BC","B","U",1,19,"y",NA,2019,0,0,NA,48.3,0
"2019-07-31","BC.B.1.U.20","BC","B","U",1,20,"n",NA,2019,0,0,NA,62.72,0
"2019-07-31","BC.B.2.U.16","BC","B","U",2,16,"y",NA,2019,0,0,NA,33.18,0
"2019-07-31","BC.B.2.U.17","BC","B","U",2,17,"y",NA,2019,0,0,NA,29.05,0
"2019-07-31","BC.B.2.U.18","BC","B","U",2,18,"n",NA,2019,0,0,NA,65.1,0
"2019-07-31","BC.B.2.U.19","BC","B","U",2,19,"n",NA,2019,0,0,NA,62.79,0
"2019-07-31","BC.B.2.U.20","BC","B","U",2,20,"n",NA,2019,0,0,NA,52.86,0
"2019-07-31","BC.B.3.U.16","BC","B","U",3,16,"n",NA,2019,0,0,NA,59.76,0
"2019-07-31","BC.B.3.U.17","BC","B","U",3,17,"n",NA,2019,0,0,NA,87.92,0
"2019-07-31","BC.B.3.U.18","BC","B","U",3,18,"y",NA,2019,0,0,NA,74.76,0
"2019-07-31","BC.B.3.U.19","BC","B","U",3,19,"n",NA,2019,0,0,NA,77.68,0
"2019-07-31","BC.B.3.U.20","BC","B","U",3,20,"n",NA,2019,0,0,NA,58.8,0
"2019-07-31","BC.B.4.L.16","BC","B","L",4,16,"n",NA,2019,0,0,NA,63.25,0
"2019-07-31","BC.B.4.L.17","BC","B","L",4,17,"y",NA,2019,0,0,NA,63.91,0
"2019-07-31","BC.B.4.L.18","BC","B","L",4,18,"y",NA,2019,0,0,NA,53.58,0
"2019-07-31","BC.B.4.L.19","BC","B","L",4,19,"n",NA,2019,0,0,NA,49.2,0
"2019-07-31","BC.B.4.L.20","BC","B","L",4,20,"y","British Columbia",2019,1,2.26697536,14.03379996,55.3,0.0409941294755877
"2019-07-31","BC.B.5.L.16","BC","B","L",5,16,"n","British Columbia",2019,1,4.719335731,20.61468021,55.62,0.0848496176015822
"2019-07-31","BC.B.5.L.17","BC","B","L",5,17,"n",NA,2019,0,0,NA,76.44,0
"2019-07-31","BC.B.5.L.18","BC","B","L",5,18,"y",NA,2019,0,0,NA,32.4,0
"2019-07-31","BC.B.5.L.19","BC","B","L",5,19,"y",NA,2019,0,0,NA,42.84,0
"2019-07-31","BC.B.5.L.20","BC","B","L",5,20,"n",NA,2019,0,0,NA,59.3,0
"2019-07-31","BC.B.6.L.16","BC","B","L",6,16,"y","British Columbia",2019,0,0,22.50655295,36.05,0
"2019-07-31","BC.B.6.L.17","BC","B","L",6,17,"y",NA,2019,0,0,NA,28.92,0
"2019-07-31","BC.B.6.L.18","BC","B","L",6,18,"y",NA,2019,0,0,NA,51.3,0
"2019-07-31","BC.B.6.L.19","BC","B","L",6,19,"n",NA,2019,0,0,NA,68.08,0
"2019-07-31","BC.B.6.L.20","BC","B","L",6,20,"y",NA,2019,0,0,NA,79.36,0
"2019-08-01","BC.C.1.U.16","BC","C","U",1,16,"n",NA,2019,0,0,NA,18.25,0
"2019-08-01","BC.C.1.U.17","BC","C","U",1,17,"n",NA,2019,0,0,NA,9.68,0
"2019-08-01","BC.C.1.U.18","BC","C","U",1,18,"y",NA,2019,0,0,NA,11.7,0
"2019-08-01","BC.C.1.U.19","BC","C","U",1,19,"n",NA,2019,0,0,NA,5.28,0
"2019-08-01","BC.C.1.U.20","BC","C","U",1,20,"n",NA,2019,0,0,NA,9.04,0
"2019-08-01","BC.C.2.U.16","BC","C","U",2,16,"n",NA,2019,0,0,NA,15.75,0
"2019-08-01","BC.C.2.U.17","BC","C","U",2,17,"n",NA,2019,0,0,NA,6.72,0
"2019-08-01","BC.C.2.U.18","BC","C","U",2,18,"n",NA,2019,0,0,NA,10.96,0
"2019-08-01","BC.C.2.U.19","BC","C","U",2,19,"n",NA,2019,0,0,NA,11.9,0
"2019-08-01","BC.C.2.U.20","BC","C","U",2,20,"n",NA,2019,0,0,NA,13.65,0
"2019-08-01","BC.C.3.U.16","BC","C","U",3,16,"n",NA,2019,0,0,NA,5.16,0
"2019-08-01","BC.C.3.U.17","BC","C","U",3,17,"n",NA,2019,0,0,NA,10.88,0
"2019-08-01","BC.C.3.U.18","BC","C","U",3,18,"n",NA,2019,0,0,NA,9.72,0
"2019-08-01","BC.C.3.U.19","BC","C","U",3,19,"y","British Columbia",2019,1,1.253200518,2.153374906,18,0.069622251
"2019-08-01","BC.C.3.U.20","BC","C","U",3,20,"n",NA,2019,0,0,NA,16.4,0
"2019-08-01","BC.C.4.L.16","BC","C","L",4,16,"y",NA,2019,0,0,NA,39,0
"2019-08-01","BC.C.4.L.17","BC","C","L",4,17,"n",NA,2019,0,0,NA,28.2,0
"2019-08-01","BC.C.4.L.18","BC","C","L",4,18,"y","British Columbia",2019,1,18.74808398,2.153608614,27,0.694373480740741
"2019-08-01","BC.C.4.L.19","BC","C","L",4,19,"y",NA,2019,0,0,NA,12.55,0
"2019-08-01","BC.C.4.L.20","BC","C","L",4,20,"n",NA,2019,0,0,NA,9.72,0
"2019-08-01","BC.C.5.L.16","BC","C","L",5,16,"n",NA,2019,0,0,NA,48.54,0
"2019-08-01","BC.C.5.L.17","BC","C","L",5,17,"y",NA,2019,0,0,NA,40.5,0
"2019-08-01","BC.C.5.L.18","BC","C","L",5,18,"y",NA,2019,0,0,NA,29.6,0
"2019-08-01","BC.C.5.L.19","BC","C","L",5,19,"y","British Columbia",2019,1,6.198496704,2.641143149,20.4,0.303847877647059
"2019-08-01","BC.C.5.L.20","BC","C","L",5,20,"y",NA,2019,0,0,NA,20.65,0
"2019-08-01","BC.C.6.L.16","BC","C","L",6,16,"y",NA,2019,0,0,NA,44.16,0
"2019-08-01","BC.C.6.L.17","BC","C","L",6,17,"y",NA,2019,0,0,NA,18.9,0
"2019-08-01","BC.C.6.L.18","BC","C","L",6,18,"y",NA,2019,0,0,NA,40.5,0
"2019-08-01","BC.C.6.L.19","BC","C","L",6,19,"y",NA,2019,0,0,NA,24.9,0
"2019-08-01","BC.C.6.L.20","BC","C","L",6,20,"n","British Columbia",2019,1,5.219436608,4.552971021,54,0.0966562334814815
"2019-08-02","BC.D.1.U.16","BC","D","U",1,16,"y",NA,2019,0,0,NA,7.2,0
"2019-08-02","BC.D.1.U.17","BC","D","U",1,17,"n",NA,2019,0,0,NA,6.5,0
"2019-08-02","BC.D.1.U.18","BC","D","U",1,18,"y",NA,2019,0,0,NA,5.04,0
"2019-08-02","BC.D.1.U.19","BC","D","U",1,19,"n",NA,2019,0,0,NA,21.95,0
"2019-08-02","BC.D.1.U.20","BC","D","U",1,20,"y",NA,2019,0,0,NA,5.92,0
"2019-08-02","BC.D.2.U.16","BC","D","U",2,16,"n",NA,2019,0,0,NA,7.84,0
"2019-08-02","BC.D.2.U.17","BC","D","U",2,17,"n",NA,2019,0,0,NA,4.46,0
"2019-08-02","BC.D.2.U.18","BC","D","U",2,18,"n",NA,2019,0,0,NA,16.23,0
"2019-08-02","BC.D.2.U.19","BC","D","U",2,19,"y",NA,2019,0,0,NA,5.6,0
"2019-08-02","BC.D.2.U.20","BC","D","U",2,20,"n",NA,2019,0,0,NA,6.26,0
"2019-08-02","BC.D.3.U.16","BC","D","U",3,16,"n",NA,2019,0,0,NA,7.92,0
"2019-08-02","BC.D.3.U.17","BC","D","U",3,17,"y",NA,2019,0,0,NA,6,0
"2019-08-02","BC.D.3.U.18","BC","D","U",3,18,"y",NA,2019,0,0,NA,13.04,0
"2019-08-02","BC.D.3.U.19","BC","D","U",3,19,"n",NA,2019,0,0,NA,3.78,0
"2019-08-02","BC.D.3.U.20","BC","D","U",3,20,"n",NA,2019,0,0,NA,2.88,0
"2019-08-02","BC.D.4.L.16","BC","D","L",4,16,"n",NA,2019,0,0,NA,39.35,0
"2019-08-02","BC.D.4.L.17","BC","D","L",4,17,"n",NA,2019,0,0,NA,32.75,0
"2019-08-02","BC.D.4.L.18","BC","D","L",4,18,"y",NA,2019,0,0,NA,20,0
"2019-08-02","BC.D.4.L.19","BC","D","L",4,19,"n",NA,2019,0,0,NA,11.96,0
"2019-08-02","BC.D.4.L.20","BC","D","L",4,20,"n",NA,2019,0,0,NA,14.44,0
"2019-08-02","BC.D.5.L.16","BC","D","L",5,16,"n",NA,2019,0,0,NA,39.78,0
"2019-08-02","BC.D.5.L.17","BC","D","L",5,17,"n",NA,2019,0,0,NA,34.7,0
"2019-08-02","BC.D.5.L.18","BC","D","L",5,18,"n",NA,2019,0,0,NA,57.36,0
"2019-08-02","BC.D.5.L.19","BC","D","L",5,19,"y","British Columbia",2019,1,2.355407174,7.279022374,31.2,0.0754938196794872
"2019-08-02","BC.D.5.L.20","BC","D","L",5,20,"y",NA,2019,0,0,NA,8.34,0
"2019-08-02","BC.D.6.L.16","BC","D","L",6,16,"n",NA,2019,0,0,NA,36.3,0
"2019-08-02","BC.D.6.L.17","BC","D","L",6,17,"y",NA,2019,0,0,NA,31.3,0
"2019-08-02","BC.D.6.L.18","BC","D","L",6,18,"n",NA,2019,0,0,NA,23.64,0
"2019-08-02","BC.D.6.L.19","BC","D","L",6,19,"y",NA,2019,0,0,NA,30.9,0
"2019-08-02","BC.D.6.L.20","BC","D","L",6,20,"n",NA,2019,0,0,NA,35.65,0
"2019-08-03","BC.E.1.U.16","BC","E","U",1,16,"y",NA,2019,0,0,NA,4.54,0
"2019-08-03","BC.E.1.U.17","BC","E","U",1,17,"n","British Columbia",2019,1,0.241259392,0.349844096,3.36,0.0718033904761905
"2019-08-03","BC.E.1.U.18","BC","E","U",1,18,"n",NA,2019,0,0,NA,1.16,0
"2019-08-03","BC.E.1.U.19","BC","E","U",1,19,"n",NA,2019,0,0,NA,1.18,0
"2019-08-03","BC.E.1.U.20","BC","E","U",1,20,"n",NA,2019,0,0,NA,2.08,0
"2019-08-03","BC.E.2.U.16","BC","E","U",2,16,"n",NA,2019,0,0,NA,2.76,0
"2019-08-03","BC.E.2.U.17","BC","E","U",2,17,"n",NA,2019,0,0,NA,6.38,0
"2019-08-03","BC.E.2.U.18","BC","E","U",2,18,"n","British Columbia",2019,1,0.220585152,0.63281152,2.86,0.0771276755244755
"2019-08-03","BC.E.2.U.19","BC","E","U",2,19,"y","British Columbia",2019,0,0,1.56097703,1.565651206,0
"2019-08-03","BC.E.2.U.20","BC","E","U",2,20,"n",NA,2019,0,0,NA,2.68,0
"2019-08-03","BC.E.3.U.16","BC","E","U",3,16,"n",NA,2019,0,0,NA,2.52,0
"2019-08-03","BC.E.3.U.17","BC","E","U",3,17,"n",NA,2019,0,0,NA,5.07,0
"2019-08-03","BC.E.3.U.18","BC","E","U",3,18,"n",NA,2019,0,0,NA,3.42,0
"2019-08-03","BC.E.3.U.19","BC","E","U",3,19,"y",NA,2019,0,0,NA,4.32,0
"2019-08-03","BC.E.3.U.20","BC","E","U",3,20,"n",NA,2019,0,0,NA,3.12,0
"2019-08-03","BC.E.4.L.16","BC","E","L",4,16,"y",NA,2019,0,0,NA,9.15,0
"2019-08-03","BC.E.4.L.17","BC","E","L",4,17,"n",NA,2019,0,0,NA,3.48,0
"2019-08-03","BC.E.4.L.18","BC","E","L",4,18,"n",NA,2019,0,0,NA,13.62,0
"2019-08-03","BC.E.4.L.19","BC","E","L",4,19,"y",NA,2019,0,0,NA,26.16,0
"2019-08-03","BC.E.4.L.20","BC","E","L",4,20,"n",NA,2019,0,0,NA,20.48,0
"2019-08-03","BC.E.5.L.16","BC","E","L",5,16,"n",NA,2019,0,0,NA,18.75,0
"2019-08-03","BC.E.5.L.17","BC","E","L",5,17,"n","British Columbia",2019,1,2.575111424,10.35355153,19.96,0.129013598396794
"2019-08-03","BC.E.5.L.18","BC","E","L",5,18,"n",NA,2019,0,0,NA,17.76,0
"2019-08-03","BC.E.5.L.19","BC","E","L",5,19,"n","British Columbia",2019,1,3.591007622,0.5529729984,21.87,0.164197879378144
"2019-08-03","BC.E.5.L.20","BC","E","L",5,20,"n",NA,2019,0,0,NA,4.5,0
"2019-08-03","BC.E.6.L.16","BC","E","L",6,16,"y","British Columbia",2019,1,2.83499561,0.2107154496,10.35,0.273912619323672
"2019-08-03","BC.E.6.L.17","BC","E","L",6,17,"n",NA,2019,0,0,NA,10.65,0
"2019-08-03","BC.E.6.L.18","BC","E","L",6,18,"n",NA,2019,0,0,NA,15.04,0
"2019-08-03","BC.E.6.L.19","BC","E","L",6,19,"n",NA,2019,0,0,NA,18.5,0
"2019-08-03","BC.E.6.L.20","BC","E","L",6,20,"y","British Columbia",2019,1,0.8808844224,0.09033744,10.5,0.0838937545142857
"2019-07-14","WA.A.1.U.16","WA","A","U",1,16,"N","Washington",2019,1,0.64090144,44.60744135,45.24834279,0.0141640864721711
"2019-07-14","WA.A.1.U.17","WA","A","U",1,17,"Y","Washington",2019,1,0.0621305856,24.50237217,24.5645027556,0.00252928325959442
"2019-07-14","WA.A.1.U.18","WA","A","U",1,18,"Y","Washington",2019,0,0,21.57779418,21.57779418,0
"2019-07-14","WA.A.1.U.19","WA","A","U",1,19,"N","Washington",2019,1,1.00584672,18.09970386,19.10555058,0.0526468324369012
"2019-07-14","WA.A.1.U.20","WA","A","U",1,20,"N","Washington",2019,0,0,36.09808596,36.09808596,0
"2019-07-14","WA.A.2.U.16","WA","A","U",2,16,"Y","Washington",2019,0,0,39.38938902,39.38938902,0
"2019-07-14","WA.A.2.U.17","WA","A","U",2,17,"N","Washington",2019,0,0,36.20224818,36.20224818,0
"2019-07-14","WA.A.2.U.18","WA","A","U",2,18,"N","Washington",2019,0,0,45.52757087,45.52757087,0
"2019-07-14","WA.A.2.U.19","WA","A","U",2,19,"Y","Washington",2019,0,0,11.96846136,11.96846136,0
"2019-07-14","WA.A.2.U.20","WA","A","U",2,20,"N","Washington",2019,0,0,54.55561597,54.55561597,0
"2019-07-14","WA.A.3.U.16","WA","A","U",3,16,"N","Washington",2019,0,0,21.39161815,21.39161815,0
"2019-07-14","WA.A.3.U.17","WA","A","U",3,17,"N","Washington",2019,0,0,46.81084792,46.81084792,0
"2019-07-14","WA.A.3.U.18","WA","A","U",3,18,"Y","Washington",2019,0,0,19.96317199,19.96317199,0
"2019-07-14","WA.A.3.U.19","WA","A","U",3,19,"Y","Washington",2019,0,0,37.50659497,37.50659497,0
"2019-07-14","WA.A.3.U.20","WA","A","U",3,20,"Y","Washington",2019,1,0.098517248,45.04115095,45.139668198,0.00218249827552709
"2019-07-14","WA.A.4.L.16","WA","A","L",4,16,NA,"Washington",2019,1,0.17258496,49.68228412,49.85486908,0.00346174733150056
"2019-07-14","WA.A.4.L.17","WA","A","L",4,17,NA,"Washington",2019,1,0.081438528,38.05985561,38.141294138,0.0021351799890519
"2019-07-14","WA.A.4.L.18","WA","A","L",4,18,NA,"Washington",2019,1,0.1850074816,34.14996132,34.3349688016,0.00538831075307046
